Date,Time,Total Yield[kWh],Solar Irradiance,Temprature (2 meters),Precipitation,Wind Speed (10 meters),Wind Direction (10 meters)
22/11/2022,08:00:00,0,25.02,5.54,0.02,3.39,11.83
22/11/2022,09:00:00,0.052,79.77,6.88,0.02,3.29,8.59
22/11/2022,10:00:00,4.347,126.14,7.96,0.02,3.25,0.41
22/11/2022,11:00:00,4.967,157.37,8.65,0.03,2.89,351.12
22/11/2022,12:00:00,8.433,170.14,9.26,0.03,2.63,343.77
22/11/2022,13:00:00,4.639,153.67,9.54,0.03,2.33,326.63
22/11/2022,14:00:00,2.377,90.25,9.33,0.02,1.84,305.65
22/11/2022,15:00:00,1.979,30.09,8.13,0.02,1.86,295.6
22/11/2022,16:00:00,0.281,0,7.55,0.02,1.65,277.09
22/11/2022,17:00:00,0,0,7.55,0.02,1.71,237.91
22/11/2022,18:00:00,0,0,6.81,0.02,2.34,208.37
22/11/2022,19:00:00,0,0,5.98,0.03,3.14,195.42
22/11/2022,20:00:00,0,0,5.61,0.03,3.85,191.13
22/11/2022,21:00:00,0,0,5.65,0.03,4.23,190.42
22/11/2022,22:00:00,0,0,6.02,0.02,4.44,189.11
22/11/2022,23:00:00,0,0,6.31,0.01,4.82,186.7
22/11/2022,00:00:00,0,0,6.5,0.01,5.25,182.99
23/11/2022,01:00:00,0,0,6.62,0.02,5.4,172.01
23/11/2022,02:00:00,0,0,6.55,0.01,6.06,155.55
23/11/2022,03:00:00,0,0,6.07,0.02,7.22,142.21
23/11/2022,04:00:00,0,0,5.72,0.09,8.35,135.42
23/11/2022,05:00:00,0,0,5.74,1.06,9.27,132.27
23/11/2022,06:00:00,0,0,5.86,2.91,10.23,139.8
23/11/2022,07:00:00,0,0,6.04,2.22,9.94,154.99
23/11/2022,08:00:00,0,20.84,7.26,0.81,7.57,197.42
23/11/2022,09:00:00,0,79.76,8.51,0.13,8.24,233.75
23/11/2022,10:00:00,0.594,148.73,9.1,0.04,8.18,239.15
23/11/2022,11:00:00,6.345,206.14,9.51,0.05,7.91,230.85
23/11/2022,12:00:00,8.143,130.33,9.79,0.08,7.55,222.02
23/11/2022,13:00:00,3.017,115.54,9.83,0.12,7.59,219.11
23/11/2022,14:00:00,4.423,58.45,9.71,0.11,7.81,218.7
23/11/2022,15:00:00,1.701,29.42,9.26,0.08,7.58,214.67
23/11/2022,16:00:00,0.717,0,8.91,0.11,7.8,210.26
23/11/2022,17:00:00,0,0,8.9,0.17,8.67,212.04
23/11/2022,18:00:00,0,0,8.9,0.27,9.24,217.24
23/11/2022,19:00:00,0,0,8.83,0.25,9.15,221.61
23/11/2022,20:00:00,0,0,8.76,0.18,8.85,225.86
23/11/2022,21:00:00,0,0,8.67,0.1,8.5,227.87
23/11/2022,22:00:00,0,0,8.34,0.07,7.88,224.72
23/11/2022,23:00:00,0,0,8.06,0.06,7.73,221.19
23/11/2022,00:00:00,0,0,7.98,0.05,7.69,221.46
24/11/2022,01:00:00,0,0,7.85,0.04,7.43,223.51
24/11/2022,02:00:00,0,0,7.8,0.04,7.36,224.44
24/11/2022,03:00:00,0,0,7.67,0.02,6.96,222.32
24/11/2022,04:00:00,0,0,7.3,0,6.14,214.32
24/11/2022,05:00:00,0,0,6.91,0,5.76,201.17
24/11/2022,06:00:00,0,0,7.3,0,6.4,185.11
24/11/2022,07:00:00,0,0,7.3,0,7.49,169.42
24/11/2022,08:00:00,0,19.14,7.14,0.01,8.7,159.61
24/11/2022,09:00:00,0.123,53.73,7.33,0.03,9.6,154.85
24/11/2022,10:00:00,1.123,61.14,7.81,0.04,10.66,155.99
24/11/2022,11:00:00,1.097,43.78,8.34,0.19,11.23,159.74
24/11/2022,12:00:00,2.362,43.05,9.07,0.84,11.09,161.39
24/11/2022,13:00:00,1.259,28.05,9.92,1.37,10.23,169.7
24/11/2022,14:00:00,0.198,51.35,10.44,0.91,9.22,189.02
24/11/2022,15:00:00,2.269,21.07,10.3,0.24,8.85,206.43
24/11/2022,16:00:00,0.419,0,9.31,0.06,8.13,208.09
24/11/2022,17:00:00,0,0,8.61,0.07,7.82,201.44
24/11/2022,18:00:00,0,0,8.33,0.14,8.01,192.9
24/11/2022,19:00:00,0,0,8.05,0.17,8.28,183.57
24/11/2022,20:00:00,0,0,7.65,0.42,8.8,172.19
24/11/2022,21:00:00,0,0,7.44,1.36,10.09,171.45
24/11/2022,22:00:00,0,0,8.33,0.99,10.03,192.6
24/11/2022,23:00:00,0,0,9.37,0.52,10.39,228.75
24/11/2022,00:00:00,0,0,9.2,0.39,9.96,255.7
25/11/2022,01:00:00,0,0,9.01,0.2,9.54,269.11
25/11/2022,02:00:00,0,0,9,0.07,8.85,273.75
25/11/2022,03:00:00,0,0,8.9,0.01,7.84,270.57
25/11/2022,04:00:00,0,0,8.46,0,7.02,263.86
25/11/2022,05:00:00,0,0,7.97,0,6.58,255.7
25/11/2022,06:00:00,0,0,7.71,0,6.42,247.37
25/11/2022,07:00:00,0,0,7.65,0,6.42,241.28
25/11/2022,08:00:00,0,27.89,7.8,0.01,6.5,237.51
25/11/2022,09:00:00,0.568,106.01,8.85,0.03,6.9,234.91
25/11/2022,10:00:00,2.934,160.73,9.75,0.09,7.18,233.14
25/11/2022,11:00:00,6.062,205.45,10.54,0.11,7.2,234.22
25/11/2022,12:00:00,7.601,206.2,11.09,0.13,7.16,236.8
25/11/2022,13:00:00,7.305,171.18,11.28,0.12,7.46,241.53
25/11/2022,14:00:00,6.323,100.52,10.99,0.04,7,241.6
25/11/2022,15:00:00,3.489,29.73,10.03,0.01,6.3,240.92
25/11/2022,16:00:00,0.437,0,9.04,0.01,5.81,238.3
25/11/2022,17:00:00,0,0,8.39,0.01,5.36,233.71
25/11/2022,18:00:00,0,0,7.81,0,5.08,229.43
25/11/2022,19:00:00,0,0,7.56,0,4.94,226.03
25/11/2022,20:00:00,0,0,7.45,0,4.65,219.55
25/11/2022,21:00:00,0,0,7.4,0,4.48,213.33
25/11/2022,22:00:00,0,0,7.53,0,4.43,206.29
25/11/2022,23:00:00,0,0,7.69,0,4.55,200.39
25/11/2022,00:00:00,0,0,7.87,0,4.75,197.33
26/11/2022,01:00:00,0,0,8.18,0,5.07,192.09
26/11/2022,02:00:00,0,0,8.54,0,5.71,189.53
26/11/2022,03:00:00,0,0,8.79,0.01,6.18,186.16
26/11/2022,04:00:00,0,0,9.05,0.01,6.57,183.34
26/11/2022,05:00:00,0,0,8.94,0.01,6.62,171.86
26/11/2022,06:00:00,0,0,8.76,0.01,7.06,164.67
26/11/2022,07:00:00,0,0,8.59,0.03,7.39,161.78
26/11/2022,08:00:00,0,16.14,8.56,0.02,8.36,162.67
26/11/2022,09:00:00,0.008,62.32,8.69,0.01,8.86,162.14
26/11/2022,10:00:00,0.858,87.46,9.15,0.01,9.1,162.11
26/11/2022,11:00:00,2.899,75.77,9.7,0.01,9.44,164.54
26/11/2022,12:00:00,1.851,95.47,10.05,0.01,9.45,165.39
26/11/2022,13:00:00,1.226,66.12,10.5,0.01,9.66,167.14
26/11/2022,14:00:00,0.866,54.7,10.97,0.06,10.13,169.6
26/11/2022,15:00:00,0.554,17.57,11.02,0.05,10.53,167.83
26/11/2022,16:00:00,0.143,0,10.87,0.08,11.57,166.77
26/11/2022,17:00:00,0,0,10.71,0.17,12.31,166.46
26/11/2022,18:00:00,0,0,10.66,0.23,12.13,168.1
26/11/2022,19:00:00,0,0,10.77,0.22,11.53,168.74
26/11/2022,20:00:00,0,0,10.97,0.77,11.12,172.33
26/11/2022,21:00:00,0,0,11.21,1.03,10.43,177.81
26/11/2022,22:00:00,0,0,11.45,0.97,8.84,187.87
26/11/2022,23:00:00,0,0,11.78,0.38,7.6,200.34
26/11/2022,00:00:00,0,0,11.93,0.04,6.65,215.05
27/11/2022,01:00:00,0,0,11.57,0.02,6.2,232.62
27/11/2022,02:00:00,0,0,11.32,0.01,6.48,242.2
27/11/2022,03:00:00,0,0,10.6,0,5.72,241.55
27/11/2022,04:00:00,0,0,9.87,0,4.9,234.28
27/11/2022,05:00:00,0,0,9.46,0,4.52,223.04
27/11/2022,06:00:00,0,0,9.18,0,4.24,211.76
27/11/2022,07:00:00,0,0,8.98,0,4.18,201.86
27/11/2022,08:00:00,0,19.64,8.94,0,4.38,194.23
27/11/2022,09:00:00,0.007,64.89,9.3,0,4.78,187.6
27/11/2022,10:00:00,1.136,98.84,9.67,0,5.17,183.99
27/11/2022,11:00:00,2.3,145.38,10.04,0,5.26,182.13
27/11/2022,12:00:00,3.514,153.16,10.38,0.01,5.1,181.05
27/11/2022,13:00:00,3.637,112.9,10.55,0.01,4.89,180.18
27/11/2022,14:00:00,2.945,64.55,10.36,0.01,4.78,178.22
27/11/2022,15:00:00,1.823,20.66,9.23,0.01,4.52,177.33
27/11/2022,16:00:00,0.521,0,7.92,0.01,4.79,177.48
27/11/2022,17:00:00,0,0,7.7,0.01,4.92,178.18
27/11/2022,18:00:00,0,0,7.64,0.01,4.9,175.98
27/11/2022,19:00:00,0,0,7.87,0.02,5.29,173.13
27/11/2022,20:00:00,0,0,8.06,0.02,5.97,174.74
27/11/2022,21:00:00,0,0,7.84,0.03,5.79,174.43
27/11/2022,22:00:00,0,0,7.3,0.04,5.4,170.93
27/11/2022,23:00:00,0,0,7.06,0.06,5.44,170.58
27/11/2022,00:00:00,0,0,6.94,0.08,5.38,173.07
28/11/2022,01:00:00,0,0,6.9,0.1,5.21,175.09
28/11/2022,02:00:00,0,0,6.91,0.12,5.04,175.38
28/11/2022,03:00:00,0,0,6.9,0.1,4.97,174.68
28/11/2022,04:00:00,0,0,6.87,0.07,4.75,169.96
28/11/2022,05:00:00,0,0,6.9,0.06,4.7,163.4
28/11/2022,06:00:00,0,0,6.9,0.05,4.68,161.9
28/11/2022,07:00:00,0,0,6.96,0.05,4.53,165.22
28/11/2022,08:00:00,0,21.09,7.03,0.06,4.37,167.18
28/11/2022,09:00:00,0.027,77.09,7.46,0.06,4.25,167.68
28/11/2022,10:00:00,2.41,141.94,8.19,0.06,3.94,168.8
28/11/2022,11:00:00,5.338,177.37,8.91,0.06,3.57,171.57
28/11/2022,12:00:00,4.769,186.18,9.44,0.06,2.89,176.74
28/11/2022,13:00:00,6.622,150.59,9.67,0.06,2.12,186.99
28/11/2022,14:00:00,3.708,86.53,9.4,0.05,1.11,207.29
28/11/2022,15:00:00,3.28,27.19,8.7,0.03,0.74,230.12
28/11/2022,16:00:00,0.513,0,8.44,0.02,0.45,262.01
28/11/2022,17:00:00,0,0,8.3,0.02,0.31,292.07
28/11/2022,18:00:00,0,0,8.19,0.01,0.22,304.82
28/11/2022,19:00:00,0,0,8.12,0.01,0.1,257.01
28/11/2022,20:00:00,0,0,8.03,0.01,0.29,209.36
28/11/2022,21:00:00,0,0,7.8,0.01,0.56,233.45
28/11/2022,22:00:00,0,0,7.48,0.01,1.03,257.23
28/11/2022,23:00:00,0,0,7.47,0.01,1.33,272.36
28/11/2022,00:00:00,0,0,7.62,0.01,1.29,287.67
29/11/2022,01:00:00,0,0,7.64,0.01,1.14,305.77
29/11/2022,02:00:00,0,0,7.5,0.02,1.13,328.63
29/11/2022,03:00:00,0,0,7.3,0.02,1.09,349.25
29/11/2022,04:00:00,0,0,7.28,0.02,0.96,11.22
29/11/2022,05:00:00,0,0,7.09,0.02,0.89,50.32
29/11/2022,06:00:00,0,0,6.83,0.02,1.09,84.25
29/11/2022,07:00:00,0,0,6.55,0.02,1.25,113.2
29/11/2022,08:00:00,0,16.18,6.58,0.02,1.3,136.94
29/11/2022,09:00:00,0,65.18,7.04,0.02,1.45,145.54
29/11/2022,10:00:00,0,117.96,7.41,0.02,1.76,145.47
29/11/2022,11:00:00,1.924,138.52,7.69,0.01,2.25,140.35
29/11/2022,12:00:00,2.624,125.66,8.01,0.01,2.72,141.19
29/11/2022,13:00:00,1.85,108.77,8.3,0.01,2.89,148.24
29/11/2022,14:00:00,1.46,61.09,8.19,0.01,2.71,155.13
29/11/2022,15:00:00,0.279,23.94,7.66,0.01,2.44,154.99
29/11/2022,16:00:00,0.013,0,6.98,0.01,2.7,146.45
29/11/2022,17:00:00,0,0,6.64,0.01,3.46,139.66
29/11/2022,18:00:00,0,0,6.31,0,3.99,137.14
29/11/2022,19:00:00,0,0,5.89,0,4.2,137.04
29/11/2022,20:00:00,0,0,5.34,0,4.22,138.82
29/11/2022,21:00:00,0,0,4.96,0,4.28,141.75
29/11/2022,22:00:00,0,0,4.66,0,4.37,144.83
29/11/2022,23:00:00,0,0,4.55,0,4.54,146.8
29/11/2022,00:00:00,0,0,4.51,0,4.51,147.6
30/11/2022,01:00:00,0,0,4.49,0,4.29,146.66
30/11/2022,02:00:00,0,0,4.52,0,4.18,145.51
30/11/2022,03:00:00,0,0,4.55,0,4.03,144.06
30/11/2022,04:00:00,0,0,4.51,0,3.81,141.58
30/11/2022,05:00:00,0,0,4.52,0.01,3.95,140.3
30/11/2022,06:00:00,0,0,4.4,0.01,4.28,142.13
30/11/2022,07:00:00,0,0,4.26,0.01,4.43,143.96
30/11/2022,08:00:00,0,16.93,4.25,0.01,4.69,147.02
30/11/2022,09:00:00,0,79.43,4.28,0.01,4.81,151.6
30/11/2022,10:00:00,0.262,71.74,4.4,0.01,4.58,155.53
30/11/2022,11:00:00,0.56,85.46,4.62,0.01,4.25,159.2
30/11/2022,12:00:00,0.945,81.27,4.89,0.01,3.89,161.75
30/11/2022,13:00:00,1.26,100.95,5.18,0.01,3.6,161.68
30/11/2022,14:00:00,1.231,47.04,5.37,0.01,3.39,159.64
30/11/2022,15:00:00,0.903,18.2,5.28,0.01,2.82,156.99
30/11/2022,16:00:00,0.149,0,5.12,0.01,2.63,156.94
30/11/2022,17:00:00,0,0,5.29,0.01,2.74,158.56
30/11/2022,18:00:00,0,0,5.24,0.01,2.77,160.6
30/11/2022,19:00:00,0,0,4.87,0.01,2.88,163.78
30/11/2022,20:00:00,0,0,4.94,0.01,2.95,167.47
30/11/2022,21:00:00,0,0,5.27,0.01,3.2,170.45
30/11/2022,22:00:00,0,0,5.44,0.01,3.3,174.71
30/11/2022,23:00:00,0,0,5.48,0.01,3.23,181.53
30/11/2022,00:00:00,0,0,5.58,0.01,3.39,186.35
01/12/2022,01:00:00,0,0,5.55,0.01,3.46,188.95
01/12/2022,02:00:00,0,0,5.51,0.01,3.33,190.97
01/12/2022,03:00:00,0,0,5.54,0.01,2.98,192.25
01/12/2022,04:00:00,0,0,5.51,0.01,2.8,191.25
01/12/2022,05:00:00,0,0,5.44,0.01,2.85,186.62
01/12/2022,06:00:00,0,0,5.5,0.01,3.02,181.04
01/12/2022,07:00:00,0,0,5.52,0.01,3.06,177.36
01/12/2022,08:00:00,0,16.07,5.48,0.01,3.11,174.66
01/12/2022,09:00:00,0.006,62.39,6.01,0.01,3.65,173.61
01/12/2022,10:00:00,1.289,82.24,6.5,0,3.82,176.01
01/12/2022,11:00:00,1.892,91.7,7.01,0,3.69,176.36
01/12/2022,12:00:00,2.249,93.7,7.47,0,3.38,176.69
01/12/2022,13:00:00,2.012,92.91,7.69,0,3.06,176.34
01/12/2022,14:00:00,1.643,49.71,7.54,0,2.68,171.61
01/12/2022,15:00:00,0.79,17.78,6.26,0,2.43,166.81
01/12/2022,16:00:00,0.106,0,5.12,0,2.76,162.03
01/12/2022,17:00:00,0,0,4.92,0,2.87,158.4
01/12/2022,18:00:00,0,0,5.05,0,3.21,156.75
01/12/2022,19:00:00,0,0,5.05,0.01,3.58,155.67
01/12/2022,20:00:00,0,0,4.73,0.01,3.8,153.91
01/12/2022,21:00:00,0,0,4.51,0.01,3.84,153.12
01/12/2022,22:00:00,0,0,4.41,0.01,3.76,153.49
01/12/2022,23:00:00,0,0,4.34,0.01,3.63,153.38
01/12/2022,00:00:00,0,0,4.3,0.01,3.46,152.68
02/12/2022,01:00:00,0,0,4.3,0,3.24,150.41
02/12/2022,02:00:00,0,0,4.28,0,3.09,145.91
02/12/2022,03:00:00,0,0,4.24,0,3.01,142.92
02/12/2022,04:00:00,0,0,4.19,0,2.95,140.8
02/12/2022,05:00:00,0,0,4.15,0,2.91,138.7
02/12/2022,06:00:00,0,0,4.13,0,2.87,136.32
02/12/2022,07:00:00,0,0,4.07,0,2.76,134.54
02/12/2022,08:00:00,0,12.66,4.15,0,2.87,132.8
02/12/2022,09:00:00,0,49.05,4.47,0,3.06,129.3
02/12/2022,10:00:00,0.414,92.6,4.98,0,3.21,125.39
02/12/2022,11:00:00,1.547,126.55,5.55,0,3.34,121.42
02/12/2022,12:00:00,2.571,116.52,6.19,0,3.35,116.15
02/12/2022,13:00:00,2.019,103.31,6.61,0,3.3,109.64
02/12/2022,14:00:00,2.038,58.16,6.72,0,2.96,102.5
02/12/2022,15:00:00,1.986,19.58,5.83,0,2.74,95.4
02/12/2022,16:00:00,0.165,0,5.03,0,3.17,87.74
02/12/2022,17:00:00,0,0,4.84,0,3.48,83.16
02/12/2022,18:00:00,0,0,4.59,0,3.69,81.84
02/12/2022,19:00:00,0,0,4.53,0,3.72,82.89
02/12/2022,20:00:00,0,0,4.76,0,3.95,82.27
02/12/2022,21:00:00,0,0,4.67,0,4.12,80.39
02/12/2022,22:00:00,0,0,4.44,0,4,79.19
02/12/2022,23:00:00,0,0,4.35,0,4.01,76.94
02/12/2022,00:00:00,0,0,4.16,0.01,3.9,74.8
03/12/2022,01:00:00,0,0,4.15,0.01,3.84,72.85
03/12/2022,02:00:00,0,0,4.21,0.01,3.96,71.46
03/12/2022,03:00:00,0,0,4.3,0.01,4.12,68.88
03/12/2022,04:00:00,0,0,4.19,0.01,4.14,66.39
03/12/2022,05:00:00,0,0,4.2,0.01,4.35,64.68
03/12/2022,06:00:00,0,0,4.1,0.01,4.28,62.36
03/12/2022,07:00:00,0,0,4.08,0.01,4.44,62.89
03/12/2022,08:00:00,0,16.7,4.08,0.01,4.48,64.46
03/12/2022,09:00:00,0.018,85.02,4.49,0,4.71,65.18
03/12/2022,10:00:00,1.901,132.16,5.09,0,4.94,66.31
03/12/2022,11:00:00,3.146,183.74,5.92,0,4.94,65.71
03/12/2022,12:00:00,6.934,188.8,6.69,0,5.09,64.18
03/12/2022,13:00:00,2.345,156.96,7.01,0,5.23,64.43
03/12/2022,14:00:00,2.966,90.83,6.75,0,4.91,63.64
03/12/2022,15:00:00,3.315,23.3,5.52,0,4.51,63.12
03/12/2022,16:00:00,0.556,0,4.39,0,4.74,63.27
03/12/2022,17:00:00,0,0,4.33,0,5.13,66.4
03/12/2022,18:00:00,0,0,4.34,0,5.39,70.7
03/12/2022,19:00:00,0,0,4.14,0,5.23,74.49
03/12/2022,20:00:00,0,0,3.92,0.01,5.06,76.89
03/12/2022,21:00:00,0,0,3.86,0.01,5.03,78.62
03/12/2022,22:00:00,0,0,4.01,0.02,5.08,79.55
03/12/2022,23:00:00,0,0,4.14,0.03,5.2,78.39
03/12/2022,00:00:00,0,0,4.2,0.05,5.36,76.43
04/12/2022,01:00:00,0,0,3.86,0.05,5.12,72.04
04/12/2022,02:00:00,0,0,3.6,0.05,5.24,67.1
04/12/2022,03:00:00,0,0,3.31,0.04,5.22,64.36
04/12/2022,04:00:00,0,0,3.16,0.03,5.3,61.02
04/12/2022,05:00:00,0,0,3.35,0.02,5.46,59.06
04/12/2022,06:00:00,0,0,3.66,0.03,5.76,57.34
04/12/2022,07:00:00,0,0,3.86,0.06,5.79,56.61
04/12/2022,08:00:00,0,9.62,4.11,0.15,5.87,58.45
04/12/2022,09:00:00,0.015,48.66,4.57,0.17,5.96,62.53
04/12/2022,10:00:00,0.733,82.07,5.05,0.12,6,69.82
04/12/2022,11:00:00,1.257,79.08,5.55,0.09,6.01,77.01
04/12/2022,12:00:00,1.651,105.16,6.01,0.09,5.84,79.52
04/12/2022,13:00:00,2.067,73.15,6.33,0.08,5.44,78.06
04/12/2022,14:00:00,0.826,41.28,6.19,0.05,4.8,74.43
04/12/2022,15:00:00,0.357,14.07,5.21,0.04,4.63,71.6
04/12/2022,16:00:00,0.069,0,4.33,0.02,4.84,70.1
04/12/2022,17:00:00,0,0,4.25,0.02,5.22,71.13
04/12/2022,18:00:00,0,0,4.15,0.02,5.34,72.81
04/12/2022,19:00:00,0,0,3.94,0.01,5.21,74.17
04/12/2022,20:00:00,0,0,3.66,0.02,5,75.25
04/12/2022,21:00:00,0,0,3.55,0.01,4.91,74.51
04/12/2022,22:00:00,0,0,3.66,0.02,4.95,73.2
04/12/2022,23:00:00,0,0,3.76,0.02,4.92,70.73
04/12/2022,00:00:00,0,0,4.04,0.02,4.99,67.17
05/12/2022,01:00:00,0,0,4.5,0.03,5.24,63.63
05/12/2022,02:00:00,0,0,4.84,0.04,5.49,59.09
05/12/2022,03:00:00,0,0,5.02,0.03,5.76,55.34
05/12/2022,04:00:00,0,0,5.14,0.02,6.07,54.53
05/12/2022,05:00:00,0,0,5.04,0.02,5.98,54.15
05/12/2022,06:00:00,0,0,4.98,0.01,5.97,55.12
05/12/2022,07:00:00,0,0,4.67,0.01,5.54,55.75
05/12/2022,08:00:00,0,11.05,4.33,0.01,5.2,55.28
05/12/2022,09:00:00,0.011,53.52,4.99,0.01,5.32,54.75
05/12/2022,10:00:00,1.253,108.34,5.7,0.01,5.55,54.45
05/12/2022,11:00:00,2.216,126.83,6.3,0.01,5.62,55.18
05/12/2022,12:00:00,2.938,113.28,6.81,0.01,5.77,56.55
05/12/2022,13:00:00,4.256,105.11,7.01,0.01,5.73,57.63
05/12/2022,14:00:00,1.98,62.17,6.74,0.01,5.32,56.61
05/12/2022,15:00:00,0.757,17.52,5.73,0.01,4.9,56.18
05/12/2022,16:00:00,0.087,0,4.85,0.01,5.06,56.65
05/12/2022,17:00:00,0,0,4.59,0.01,5.24,57.97
05/12/2022,18:00:00,0,0,4.21,0,5.26,58.67
05/12/2022,19:00:00,0,0,3.79,0,5.17,58.98
05/12/2022,20:00:00,0,0,3.4,0,4.99,58.45
05/12/2022,21:00:00,0,0,3.07,0,4.78,57.01
05/12/2022,22:00:00,0,0,2.71,0,4.56,54.76
05/12/2022,23:00:00,0,0,2.37,0,4.37,51.68
05/12/2022,00:00:00,0,0,2.12,0,4.17,48.12
06/12/2022,01:00:00,0,0,2.06,0,3.94,42.83
06/12/2022,02:00:00,0,0,2.14,0,3.93,35.46
06/12/2022,03:00:00,0,0,2.07,0,3.72,28.07
06/12/2022,04:00:00,0,0,2.02,0,3.63,20.93
06/12/2022,05:00:00,0,0,2.1,0,3.73,15.43
06/12/2022,06:00:00,0,0,2.31,0,3.98,13.27
06/12/2022,07:00:00,0,0,2.55,0.01,3.93,12.27
06/12/2022,08:00:00,0,11.85,2.79,0.01,3.85,11.24
06/12/2022,09:00:00,0.006,65.8,3.09,0.01,3.73,10.25
06/12/2022,10:00:00,0.71,112.05,3.44,0.01,3.47,8.42
06/12/2022,11:00:00,3.796,143.02,4,0.01,3.56,7.83
06/12/2022,12:00:00,3.605,151.45,4.55,0,3.68,8.06
06/12/2022,13:00:00,4.726,135.41,5.03,0,3.73,9.03
06/12/2022,14:00:00,4.946,75.3,4.98,0,3.35,9.79
06/12/2022,15:00:00,1.196,17,3.74,0,3.42,10.54
06/12/2022,16:00:00,0.244,0,2.83,0,3.92,12.21
06/12/2022,17:00:00,0,0,2.63,0,4.13,14.14
06/12/2022,18:00:00,0,0,2.48,0,4.2,15.64
06/12/2022,19:00:00,0,0,2.3,0,4.18,16.84
06/12/2022,20:00:00,0,0,2.14,0,4.06,17.14
06/12/2022,21:00:00,0,0,1.9,0,3.91,16.62
06/12/2022,22:00:00,0,0,1.73,0,3.77,15.77
06/12/2022,23:00:00,0,0,1.69,0,3.61,14.16
06/12/2022,00:00:00,0,0,2,0,3.63,12.03
07/12/2022,01:00:00,0,0,1.97,0,3.49,8.89
07/12/2022,02:00:00,0,0,1.8,0,3.29,4.91
07/12/2022,03:00:00,0,0,1.74,0,3.13,2
07/12/2022,04:00:00,0,0,1.74,0,3.09,359.71
07/12/2022,05:00:00,0,0,1.61,0,3.08,359.42
07/12/2022,06:00:00,0,0,1.47,0,3.12,358.85
07/12/2022,07:00:00,0,0,1.18,0,3.12,357.56
07/12/2022,08:00:00,0,10.17,1.15,0,3.05,355.59
07/12/2022,09:00:00,0.003,70.56,1.98,0,2.93,354.03
07/12/2022,10:00:00,1.369,156.8,3.48,0,2.82,352.68
07/12/2022,11:00:00,3.905,199.76,4.12,0,3.2,348.74
07/12/2022,12:00:00,6.774,204.81,4.46,0,3.47,344.71
07/12/2022,13:00:00,7.475,168.6,4.51,0,3.53,342.77
07/12/2022,14:00:00,6.198,91.2,3.88,0,3.17,341.92
07/12/2022,15:00:00,3.2,19.91,2.5,0,3.51,339.15
07/12/2022,16:00:00,0.215,0,1.75,0,3.8,336.49
07/12/2022,17:00:00,0,0,1.72,0,3.91,334.15
07/12/2022,18:00:00,0,0,1.75,0,3.97,331.01
07/12/2022,19:00:00,0,0,1.79,0,4.06,327.41
07/12/2022,20:00:00,0,0,1.88,0.01,4.18,325.42
07/12/2022,21:00:00,0,0,2.08,0.01,4.24,325.9
07/12/2022,22:00:00,0,0,2.19,0.02,4.23,328.98
07/12/2022,23:00:00,0,0,2.26,0.02,4.18,334.15
07/12/2022,00:00:00,0,0,2.26,0.02,4.08,341.22
08/12/2022,01:00:00,0,0,2.2,0.02,3.9,349.61
08/12/2022,02:00:00,0,0,2.02,0.02,3.72,358.8
08/12/2022,03:00:00,0,0,1.69,0.01,3.45,4.94
08/12/2022,04:00:00,0,0,1.44,0.01,3.2,7
08/12/2022,05:00:00,0,0,1.19,0.01,3.09,8.72
08/12/2022,06:00:00,0,0,0.96,0.01,3.06,11.02
08/12/2022,07:00:00,0,0,0.78,0.01,3.04,14.11
08/12/2022,08:00:00,0,9.56,0.65,0.01,2.95,17.24
08/12/2022,09:00:00,0.007,66.08,1.34,0,2.66,16.73
08/12/2022,10:00:00,1.449,151.52,2.44,0,2.65,10.71
08/12/2022,11:00:00,4.269,201.55,3.03,0,2.95,0.15
08/12/2022,12:00:00,7.032,210.77,3.34,0,3.11,352.34
08/12/2022,13:00:00,7.623,178.04,3.35,0,2.95,347.62
08/12/2022,14:00:00,6.489,100.74,2.62,0,2.82,345.58
08/12/2022,15:00:00,3.231,22.01,1.4,0.01,3.16,347.13
08/12/2022,16:00:00,0.214,0,0.91,0.01,3.2,351.3
08/12/2022,17:00:00,0,0,0.97,0.02,3.14,357.14
08/12/2022,18:00:00,0,0,0.99,0.05,3.14,4.86
08/12/2022,19:00:00,0,0,0.98,0.06,3.13,12.26
08/12/2022,20:00:00,0,0,0.91,0.05,3.08,17.56
08/12/2022,21:00:00,0,0,0.81,0.05,3.08,19.86
08/12/2022,22:00:00,0,0,0.79,0.04,3.12,19.48
08/12/2022,23:00:00,0,0,1.08,0.03,3.06,18.94
08/12/2022,00:00:00,0,0,1.26,0.02,3.12,17.21
09/12/2022,01:00:00,0,0,1.09,0.02,2.97,13.85
09/12/2022,02:00:00,0,0,0.94,0.02,2.77,7.61
09/12/2022,03:00:00,0,0,0.9,0.02,2.53,357.17
09/12/2022,04:00:00,0,0,1.06,0.01,2.33,343.82
09/12/2022,05:00:00,0,0,1.12,0.01,2.47,328.73
09/12/2022,06:00:00,0,0,1.16,0.01,2.74,315.69
09/12/2022,07:00:00,0,0,1.23,0.01,3,306.01
09/12/2022,08:00:00,0,10.14,1.54,0.01,3.21,300.94
09/12/2022,09:00:00,0.019,61.86,2.49,0.01,3.17,298.21
09/12/2022,10:00:00,0.991,122.64,3.8,0.01,2.98,296.43
09/12/2022,11:00:00,2.866,142.16,4.69,0.02,3.08,295.72
09/12/2022,12:00:00,1.844,143.98,4.9,0.03,3.37,294.78
09/12/2022,13:00:00,1.287,106.31,4.61,0.04,3.66,294.21
